File Code,BLS Code,BLS Region,BLS Region 2,Scenario Code,Scenario,Time_Slice,CO2 effects,CO2 ppm,Adapt- ation,wheat,rice,coarse grains,protein feed,,grains,four commo-dities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,30,CM3-A,2080,Yes,712,Level 1,4,1,-13,3,,-3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,31,CM2-S550,2020,No,330,Level 1,4,-1,-3,-4,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,32,CM2-S550,2020,Yes,410,Level 1,9,2,-1,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,33,CM2-S550,2050,No,330,Level 1,5,-3,-4,-6,,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,34,CM2-S550,2050,Yes,458,Level 1,13,2,-2,5,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,35,CM2-S550,2080,No,330,Level 1,-5,-6,-10,-11,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,36,CM2-S550,2080,Yes,498,Level 1,6,4,-7,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,37,CM2-S550,2110,No,330,Level 1,-1,-8,-11,-11,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,38,CM2-S550,2110,Yes,530,Level 1,9,0,-8,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,39,CM2-S750,2020,No,330,Level 1,-7,-3,-7,-7,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,40,CM2-S750,2020,Yes,424,Level 1,-3,-1,-6,-1,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,41,CM2-S750,2050,No,330,Level 1,-1,-6,-10,-10,,-6,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,42,CM2-S750,2050,Yes,501,Level 1,7,-1,-8,1,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,43,CM2-S750,2080,No,330,Level 1,-4,-9,-13,-13,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,44,CM2-S750,2080,Yes,577,Level 1,8,2,-9,4,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,45,CM2-S750,2110,No,330,Level 1,-6,-11,-15,-15,,-11,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,909,F.E.A. High-Med. Inc. Cal. Exp.,FE Asia 1,46,CM2-S750,2110,Yes,643,Level 1,9,3,-10,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,1,GISS,Equilibrium,No,330,No,-12,-25,-12,-13,,-16,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,2,GISS,Equilibrium,Yes,555,No,0,-14,-8,4,,-7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,3,GISS,Equilibrium,Yes,555,Level 1,10,-3,-2,12,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,4,GISS,Equilibrium,Yes,555,Level 2,10,0,0,12,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,5,GFDL,Equilibrium,No,330,No,-17,-26,-13,-16,,-19,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,6,GFDL,Equilibrium,Yes,555,No,-5,-15,-9,1,,-10,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,7,GFDL,Equilibrium,Yes,555,Level 1,5,-3,-2,9,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,8,GFDL,Equilibrium,Yes,555,Level 2,5,0,0,9,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,9,UKMO,Equilibrium,No,330,No,-29,-30,-16,-22,,-25,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,10,UKMO,Equilibrium,Yes,555,No,-17,-19,-12,-5,,-16,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,11,UKMO,Equilibrium,Yes,555,Level 1,-3,-5,-4,5,,-4,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,12,UKMO,Equilibrium,Yes,555,Level 2,0,0,0,5,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,25,CM3-A,2020,No,330,Level 1,-2,-1,-4,-4,,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,26,CM3-A,2020,Yes,475,Level 1,4,3,0,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,27,CM3-A,2050,No,330,Level 1,-12,-7,-12,-12,,-10,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,28,CM3-A,2050,Yes,574,Level 1,0,4,-8,5,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,29,CM3-A,2080,No,330,Level 1,-17,-14,-16,-16,,-16,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,30,CM3-A,2080,Yes,712,Level 1,0,2,-10,7,,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,31,CM2-S550,2020,No,330,Level 1,2,1,-3,-3,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,32,CM2-S550,2020,Yes,410,Level 1,6,3,-2,3,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,33,CM2-S550,2050,No,330,Level 1,4,0,-3,-3,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,34,CM2-S550,2050,Yes,458,Level 1,10,5,-2,5,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,35,CM2-S550,2080,No,330,Level 1,-4,-2,-7,-7,,-4,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,36,CM2-S550,2080,Yes,498,Level 1,4,3,-5,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,37,CM2-S550,2110,No,330,Level 1,0,-2,-5,-5,,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,38,CM2-S550,2110,Yes,530,Level 1,10,6,-2,9,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,39,CM2-S750,2020,No,330,Level 1,-7,0,-4,-4,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,40,CM2-S750,2020,Yes,424,Level 1,-3,2,-3,2,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,41,CM2-S750,2050,No,330,Level 1,-1,-1,-6,-6,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,42,CM2-S750,2050,Yes,501,Level 1,7,4,-4,5,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,43,CM2-S750,2080,No,330,Level 1,-3,-3,-7,-7,,-4,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,44,CM2-S750,2080,Yes,577,Level 1,9,8,-3,10,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,45,CM2-S750,2110,No,330,Level 1,-4,-4,-8,-8,,-5,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,910,F.E.A. High-Med. Inc. Cal. Imp.,FE Asia 2,46,CM2-S750,2110,Yes,643,Level 1,11,10,-3,12,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,1,GISS,Equilibrium,No,330,No,-32,-34,-35,-20,,-34,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,2,GISS,Equilibrium,Yes,555,No,-20,-23,-31,-3,,-25,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,3,GISS,Equilibrium,Yes,555,Level 1,-10,-15,-27,5,,-17,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,4,GISS,Equilibrium,Yes,555,Level 2,-5,-7,-13,5,,-8,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,5,GFDL,Equilibrium,No,330,No,-38,-26,-34,-19,,-33,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,6,GFDL,Equilibrium,Yes,555,No,-26,-15,-30,-2,,-24,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,7,GFDL,Equilibrium,Yes,555,Level 1,-16,-7,-26,7,,-16,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,8,GFDL,Equilibrium,Yes,555,Level 2,-8,-3,-13,7,,-8,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,9,UKMO,Equilibrium,No,330,No,-56,-32,-46,-31,,-45,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,10,UKMO,Equilibrium,Yes,555,No,-44,-21,-42,-14,,-36,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,11,UKMO,Equilibrium,Yes,555,Level 1,-34,-13,-38,-6,,-28,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,12,UKMO,Equilibrium,Yes,555,Level 2,-17,-6,-19,-3,,-14,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,25,CM3-A,2020,No,330,Level 1,0,-3,-6,-7,,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,26,CM3-A,2020,Yes,475,Level 1,6,1,-2,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,27,CM3-A,2050,No,330,Level 1,-7,-7,-12,-13,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,28,CM3-A,2050,Yes,574,Level 1,5,4,-8,4,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,29,CM3-A,2080,No,330,Level 1,-15,-17,-20,-22,,-17,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,30,CM3-A,2080,Yes,712,Level 1,2,-1,-14,1,,-4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,31,CM2-S550,2020,No,330,Level 1,3,-2,-3,-5,,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,32,CM2-S550,2020,Yes,410,Level 1,8,1,-1,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,33,CM2-S550,2050,No,330,Level 1,3,-4,-5,-7,,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,34,CM2-S550,2050,Yes,458,Level 1,11,1,-3,4,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,35,CM2-S550,2080,No,330,Level 1,-6,-7,-10,-12,,-8,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,36,CM2-S550,2080,Yes,498,Level 1,5,3,-7,2,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,37,CM2-S550,2110,No,330,Level 1,6,-6,-14,-14,,-5,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,38,CM2-S550,2110,Yes,530,Level 1,16,2,-11,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,39,CM2-S750,2020,No,330,Level 1,-11,-4,-12,-12,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,40,CM2-S750,2020,Yes,424,Level 1,-7,-2,-11,-6,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,41,CM2-S750,2050,No,330,Level 1,4,-6,-14,-14,,-5,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,42,CM2-S750,2050,Yes,501,Level 1,12,-1,-12,-3,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,43,CM2-S750,2080,No,330,Level 1,1,-8,-17,-17,,-8,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,44,CM2-S750,2080,Yes,577,Level 1,13,3,-13,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,45,CM2-S750,2110,No,330,Level 1,2,-8,-16,-16,,-7,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,911,F.E.A. Low Inc.,FE Asia 3,46,CM2-S750,2110,Yes,643,Level 1,17,6,-11,4,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,1,GISS,Equilibrium,No,330,No,-18,-13,-16,-16,,-16,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,2,GISS,Equilibrium,Yes,555,No,-6,-2,-12,1,,-7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,3,GISS,Equilibrium,Yes,555,Level 1,8,0,5,9,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,4,GISS,Equilibrium,Yes,555,Level 2,8,0,5,9,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,5,GFDL,Equilibrium,No,330,No,-16,-17,-17,-17,,-17,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,6,GFDL,Equilibrium,Yes,555,No,-4,-6,-13,0,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,7,GFDL,Equilibrium,Yes,555,Level 1,11,0,4,8,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,8,GFDL,Equilibrium,Yes,555,Level 2,11,0,4,8,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,9,UKMO,Equilibrium,No,330,No,-14,-18,-16,-16,,-16,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,10,UKMO,Equilibrium,Yes,555,No,-2,-7,-12,1,,-7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,11,UKMO,Equilibrium,Yes,555,Level 1,9,0,5,9,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,12,UKMO,Equilibrium,Yes,555,Level 2,9,0,5,9,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,25,CM3-A,2020,No,330,Level 1,0,-5,0,0,,-2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,26,CM3-A,2020,Yes,475,Level 1,6,-1,4,8,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,27,CM3-A,2050,No,330,Level 1,-10,-8,-10,-10,,-9,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,28,CM3-A,2050,Yes,574,Level 1,2,3,-6,7,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,29,CM3-A,2080,No,330,Level 1,-26,-12,-26,-26,,-21,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,30,CM3-A,2080,Yes,712,Level 1,-9,4,-20,-3,,-8,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,31,CM2-S550,2020,No,330,Level 1,-5,-3,-4,-5,,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,32,CM2-S550,2020,Yes,410,Level 1,-1,-1,-3,1,,-2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,33,CM2-S550,2050,No,330,Level 1,-5,0,-3,-5,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,34,CM2-S550,2050,Yes,458,Level 1,1,5,-2,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,35,CM2-S550,2080,No,330,Level 1,-6,-6,-3,-6,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,36,CM2-S550,2080,Yes,498,Level 1,2,-1,-1,5,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,37,CM2-S550,2110,No,330,Level 1,-8,-4,-5,-8,,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,38,CM2-S550,2110,Yes,530,Level 1,2,4,-2,6,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,39,CM2-S750,2020,No,330,Level 1,-7,-3,-5,-8,,-5,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,40,CM2-S750,2020,Yes,424,Level 1,-3,-1,-4,-2,,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,41,CM2-S750,2050,No,330,Level 1,-10,-6,-6,-11,,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,42,CM2-S750,2050,Yes,501,Level 1,-2,-1,-4,0,,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,43,CM2-S750,2080,No,330,Level 1,-14,-8,-8,-16,,-10,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,44,CM2-S750,2080,Yes,577,Level 1,-2,3,-4,1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,45,CM2-S750,2110,No,330,Level 1,-18,-9,-11,-21,,-13,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,Australia,Australia,46,CM2-S750,2110,Yes,643,Level 1,-3,5,-6,-1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,1,GISS,Equilibrium,No,330,No,2,2,5,5,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,2,GISS,Equilibrium,Yes,555,No,14,13,9,22,,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,3,GISS,Equilibrium,Yes,555,Level 1,29,29,25,32,,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,4,GISS,Equilibrium,Yes,555,Level 2,29,29,25,32,,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,5,GFDL,Equilibrium,No,330,No,-2,-2,0,0,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,6,GFDL,Equilibrium,Yes,555,No,10,9,4,17,,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,7,GFDL,Equilibrium,Yes,555,Level 1,25,25,20,25,,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,8,GFDL,Equilibrium,Yes,555,Level 2,25,25,20,25,,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,9,UKMO,Equilibrium,No,330,No,-13,-13,-5,-5,,-10,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,10,UKMO,Equilibrium,Yes,555,No,-1,-2,-1,12,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,11,UKMO,Equilibrium,Yes,555,Level 1,11,11,15,20,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,12,UKMO,Equilibrium,Yes,555,Level 2,11,11,15,20,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,25,CM3-A,2020,No,330,Level 1,-2,-2,-7,9,,-4,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,26,CM3-A,2020,Yes,475,Level 1,4,2,-3,17,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,27,CM3-A,2050,No,330,Level 1,-4,-4,-16,5,,-8,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,28,CM3-A,2050,Yes,574,Level 1,8,7,-12,22,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,29,CM3-A,2080,No,330,Level 1,-5,-5,-20,1,,-10,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,30,CM3-A,2080,Yes,712,Level 1,12,11,-14,24,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,31,CM2-S550,2020,No,330,Level 1,2,2,-1,11,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,32,CM2-S550,2020,Yes,410,Level 1,7,5,1,18,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,33,CM2-S550,2050,No,330,Level 1,0,0,-3,10,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,34,CM2-S550,2050,Yes,458,Level 1,8,5,-1,21,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,35,CM2-S550,2080,No,330,Level 1,-2,-2,-8,10,,-4,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,36,CM2-S550,2080,Yes,498,Level 1,9,8,-5,24,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,37,CM2-S550,2110,No,330,Level 1,5,5,6,14,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,38,CM2-S550,2110,Yes,530,Level 1,15,13,9,28,,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,39,CM2-S750,2020,No,330,Level 1,-1,-1,-2,5,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,40,CM2-S750,2020,Yes,424,Level 1,3,1,-1,11,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,41,CM2-S750,2050,No,330,Level 1,0,0,1,11,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,42,CM2-S750,2050,Yes,501,Level 1,8,5,3,22,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,43,CM2-S750,2080,No,330,Level 1,0,0,1,12,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,44,CM2-S750,2080,Yes,577,Level 1,12,11,5,29,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,156,New Zealand,New Zealand,45,CM2-S750,2110,No,330,Level 1,-2,-2,-2,11,,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
